YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Topic,Category,Question,Response,Age,Gender,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Numerator,Sample_Size,LocationID,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,GenderID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,GeoLocation,Geographic Level
2016,2017,DE,Delaware,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,53.8,,,45.81,61.66,,324,10,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-75.5777411679996 39.0088306670004),
2016,2017,WA,Washington,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,73.48,,,62.55,82.65,,175,53,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-120.470010789999 47.5222786290004),
2016,2017,AZ,Arizona,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,37.56,,,26.44,49.74,,139,4,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-111.763811276999 34.8659702800004),
2016,2017,MI,Michigan,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,55.88,,,41.06,69.97,,83,26,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-84.7143902699996 44.6613195430005),
2016,2017,FL,Florida,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,207,12,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-81.9289605389996 28.9320403770004),
2016,2017,WI,Wisconsin,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.34,,,0.03,1.33,,513,55,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-89.8163707419996 44.3931911740004),
2016,2017,TX,Texas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,44.09,,,35.11,53.37,,293,48,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-99.4267702059996 31.8272404070004),
2016,2017,OK,Oklahoma,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,31.7,,,27.27,36.39,,818,40,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-97.5210702139996 35.4720313560004),
2016,2017,CT,Connecticut,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,9,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-72.6498409519996 41.5626610200004),
2016,2017,MO,Missouri,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,3.56,,,1.79,6.27,,856,29,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-92.5663000529996 38.6357907760004),
2016,2017,GA,Georgia,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,1.58,,,0.33,4.55,,241,13,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-83.6275803459996 32.8396810930004),
2016,2017,MA,Massachusetts,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,0.81,,,0.05,3.51,,1193,25,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-72.0826906749996 42.2768704700004),
2016,2017,MS,Mississippi,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,353,28,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-89.5380308249996 32.7455100990004),
2016,2017,IN,Indiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,66,18,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-86.1499601939996 39.7669104520004),
2016,2017,WA,Washington,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,23.1,,,11.75,38.27,,72,53,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-120.470010789999 47.5222786290004),
2016,2017,NM,New Mexico,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,110,35,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-106.240580984999 34.5208809520004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,69,41,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,41,TUTL,CNEED,CHNEED,RYES,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,VA,Virginia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.8,,,0.17,2.33,,381,51,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-78.4578904629996 37.5426806740004),
2016,2017,NV,Nevada,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,72.83,,,62.15,81.87,,158,32,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-117.071840563999 39.4932403900004),
2016,2017,ID,Idaho,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,16,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-114.363730041999 43.6826300050004),
2016,2017,KS,Kansas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,34.55,,,26.55,43.25,,400,20,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-98.2007812269996 38.3477403000004),
2016,2017,US,National,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,24.85,,,23.98,25.74,,36215,59,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,WHT,RFAPAR,RFTOT,,
2016,2017,LA,Louisiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,42.17,,,33.38,51.34,,225,22,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-92.4456800709996 31.3126606440004),
2016,2017,MA,Massachusetts,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,149,25,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-72.0826906749996 42.2768704700004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,41.94,,,34.93,49.21,,498,41,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,AR,Arkansas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,5,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-92.2744907429996 34.7486501240004),
2016,2017,IA,Iowa,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,22.81,,,18.22,27.94,,489,19,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-93.8164905559996 42.4694009130004),
2016,2017,CA,California,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,14.64,,,10.18,20.11,,377,6,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-120.999999537999 37.6386401230004),
2016,2017,FL,Florida,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,12,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-81.9289605389996 28.9320403770004),
2016,2017,PA,Pennsylvania,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,42,TUTL,CNEED,CHNEED,RYES,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,41,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,IA,Iowa,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,19,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-93.8164905559996 42.4694009130004),
2016,2017,LA,Louisiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,22,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-92.4456800709996 31.3126606440004),
2016,2017,FL,Florida,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,12,TUTL,CNEED,CHNEED,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-81.9289605389996 28.9320403770004),
2016,2017,IN,Indiana,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,67.74,,,53.48,79.93,,94,18,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-86.1499601939996 39.7669104520004),
2016,2017,ND,North Dakota,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,74,38,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-100.118421048999 47.4753197790004),
2016,2017,SC,South Carolina,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,136,45,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-81.0453712069996 33.9988213030004),
2016,2017,GA,Georgia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,13,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-83.6275803459996 32.8396810930004),
